timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1781765728334,-0.1355,-0.0562,0.1366,0.0154,0.0051,-0.0194
1781765728354,-0.217,0.0639,0.0571,0.0167,0.0109,-0.0073
1781765728374,-0.1424,0.1109,0.0133,0.0181,0.0175,-0.0016
1781765728394,-0.0801,0.0648,0.0316,0.0181,0.0175,-0.0016
1781765728414,-0.0419,-0.0138,0.0403,0.0194,0.0223,0.0072
1781765728434,-0.012,-0.0822,0.0807,0.0194,0.0223,0.0072
1781765728454,0.0536,-0.0725,0.1005,0.0205,0.0205,0.0061
1781765728474,0.1372,-0.0781,0.0956,0.0143,0.0128,-0.0025
1781765728494,0.1803,-0.132,0.0998,0.0084,0.0038,-0.008
1781765728516,0.162,-0.1267,0.1147,0.0027,-0.0102,-0.0061
1781765728534,0.1133,-0.0762,0.0918,-0.0054,-0.0245,-0.0051
1781765728554,0.0923,-0.0591,0.1112,-0.0101,-0.0337,-0.0018
1781765728574,0.0698,-0.0649,0.1193,-0.0018,-0.0347,-0.002
1781765728594,0.0715,0.0005,0.0923,0.0002,-0.0317,-0.0063
1781765728615,0.0171,0.0144,0.0429,-0.001,-0.0344,-0.0061
1781765728634,-0.0513,-0.0319,0.039,-0.0021,-0.0455,-0.003
1781765728654,-0.034,-0.0396,0.0294,-0.0105,-0.0491,-0.004
1781765728674,0.0129,-0.0686,0.0453,-0.0117,-0.0452,-0.0056
1781765728695,0.0217,-0.0824,0.0712,-0.0207,-0.0405,-0.0122
1781765728714,-0.0463,-0.061,0.1045,-0.0288,-0.0443,-0.0127
1781765728734,-0.1258,-0.0198,0.0999,-0.0295,-0.0534,-0.0041
1781765728754,-0.0987,0.0644,0.0775,-0.0271,-0.06,0.0068
1781765728774,-0.0434,0.0554,0.0694,-0.027,-0.0642,0.0122
1781765728794,-0.0195,0.0146,0.0639,-0.0193,-0.0677,0.0122
1781765728816,-0.0446,-0.0047,0.0681,-0.0104,-0.0682,0.0055
1781765728835,-0.1102,-0.0265,0.006,-0.0024,-0.0581,0.0022
1781765728854,-0.1432,-0.0448,-0.0486,-0.0032,-0.0439,-0.0079
1781765728874,-0.1878,-0.0221,-0.0592,-0.0041,-0.0237,-0.0185
1781765728894,-0.2897,0.017,-0.0626,-0.0076,-0.0077,-0.0207
1781765728914,-0.3059,0.0569,-0.0596,-0.0055,0.003,-0.0183
1781765728934,-0.2822,0.0341,-0.0206,-0.006,0.0163,-0.0117
1781765728954,-0.2105,0.0159,0.0347,-0.0073,0.0229,-0.0127
1781765728974,-0.1484,0.0764,0.0982,-0.0011,0.0323,-0.0147
1781765728994,-0.1192,0.1176,0.1498,0.0053,0.0415,-0.0127
1781765729014,-0.0721,0.0836,0.2021,0.0168,0.0394,-0.0114
1781765729034,-0.018,0.0051,0.1797,0.0228,0.0287,-0.0048
1781765729055,0.0603,-0.0204,0.1131,0.0273,0.0179,-0.0065
1781765729074,0.1208,-0.036,0.0656,0.0257,0.0169,-0.0045
1781765729094,0.1029,-0.0455,0.073,0.0258,0.0119,-0.0051
1781765729114,0.0569,-0.0432,0.0826,0.0225,0.0047,0.0012
1781765729134,0.0367,-0.0574,0.077,0.0145,-0.0079,-0.0037
1781765729154,0.0213,-0.0571,0.0754,0.0131,-0.0063,-0.0075
1781765729174,-0.0038,-0.05,0.0869,0.0126,0.0017,-0.0112
1781765729194,-0.0647,-0.0431,0.0742,0.008,0.0033,-0.012
1781765729215,-0.0795,-0.0268,0.048,0.0046,-0.0,-0.0116
1781765729234,-0.0613,-0.0244,0.0508,0.0059,0.0014,-0.0109
1781765729254,-0.0384,-0.0056,0.0555,0.0089,0.0036,-0.0171
1781765729274,-0.0396,0.0021,0.0566,0.0111,0.0039,-0.0151
1781765729294,0.1413,-0.0836,0.0701,0.0222,0.0287,-0.0262
1781765729315,-0.0872,-0.0369,0.0551,0.0233,0.0008,-0.0142
1781765729334,-0.1728,0.0362,-0.0658,0.0075,-0.0127,-0.0017
1781765729354,0.0661,-0.0213,0.069,0.0141,-0.0034,0.0011
1781765729375,-0.0874,0.0343,-0.013,0.0134,-0.0123,0.0036
1781765729394,-0.0805,-0.0151,-0.0544,0.0111,-0.0206,0.0079
1781765729414,-0.063,-0.0556,-0.0515,0.0059,-0.0195,-0.0006
1781765729434,-0.0466,-0.0961,0.02,0.0086,0.0011,-0.013
1781765729454,-0.1432,-0.0154,0.0561,0.0109,0.0113,-0.0145
1781765729474,-0.2153,0.0513,0.0718,0.0111,0.0206,-0.0173
1781765729494,-0.2463,0.0752,0.0722,0.0141,0.0184,-0.0147
1781765729514,-0.1979,0.0761,0.0759,0.019,0.018,-0.0135
1781765729534,-0.1534,0.0716,0.0701,0.0227,0.0224,-0.0131
1781765729555,-0.1271,0.047,0.0814,0.0275,0.0276,-0.0072
1781765729574,-0.0534,0.0292,0.0872,0.035,0.0297,-0.0022
1781765729594,-0.0041,-0.0219,0.052,0.0371,0.0209,0.0019
1781765729615,0.0791,-0.0742,0.0248,0.034,0.0157,-0.0017
1781765729634,0.1152,-0.1014,-0.0118,0.0313,0.019,0.0012
1781765729654,0.112,-0.1004,-0.0309,0.0262,0.0212,-0.0047
1781765729675,0.0996,-0.1173,-0.0217,0.0243,0.018,-0.004
1781765729694,0.078,-0.1398,-0.0008,0.0179,0.0121,-0.0078
1781765729714,0.0486,-0.1173,0.0143,0.0108,0.0067,-0.007
1781765729734,0.0195,-0.0852,0.0173,0.0027,0.0063,-0.0077
1781765729754,0.0111,-0.0537,0.0521,-0.0007,0.01,-0.0083
1781765729775,-0.0276,-0.0499,0.0872,-0.0057,0.0099,-0.0078
1781765729794,-0.0419,-0.0115,0.1204,-0.0007,0.0048,-0.0036
1781765729814,-0.0054,0.0039,0.1565,-0.0012,-0.0048,-0.0045
1781765729835,0.0313,-0.0134,0.1751,-0.0055,-0.0113,-0.0031
1781765729854,0.0192,-0.0467,0.1745,-0.0116,-0.0227,-0.0007
1781765729874,0.0019,-0.0417,0.1619,-0.0173,-0.0383,-0.0043
1781765729895,0.0006,-0.0366,0.1382,-0.0188,-0.0437,-0.002
1781765729914,0.0232,-0.0242,0.137,-0.0179,-0.0451,-0.0042
1781765729934,-0.001,-0.0169,0.1353,-0.0212,-0.0485,-0.0015
1781765729954,-0.032,-0.0131,0.1237,-0.0249,-0.0542,-0.0053
1781765729974,-0.0575,-0.0138,0.0867,-0.0251,-0.0633,0.0037
1781765729994,-0.0458,0.0041,0.0826,-0.0266,-0.0599,0.0026
1781765730014,0.0131,-0.0313,0.0331,-0.0249,-0.0655,0.0051
1781765730034,0.0641,-0.0486,0.0326,-0.0237,-0.0686,0.0085
1781765730054,0.0679,-0.0679,0.0142,-0.0244,-0.0723,0.0043
1781765730075,0.0265,-0.0715,-0.0144,-0.0236,-0.0707,0.0031
1781765730094,0.0167,-0.0822,-0.0214,-0.0212,-0.0698,0.0052
1781765730114,0.0446,-0.0587,-0.0321,-0.0225,-0.0781,0.0038
1781765730134,0.0446,-0.0587,-0.0321,-0.0313,-0.0895,0.0015
1781765730154,0.0306,-0.074,-0.0413,-0.0399,-0.0807,-0.0064
1781765730174,-0.0529,-0.0328,0.0156,-0.0397,-0.0643,-0.0133
1781765730194,-0.149,0.0281,0.055,-0.0381,-0.0526,-0.0137
1781765730214,-0.1957,0.0555,0.0972,-0.0413,-0.053,-0.0075
1781765730234,-0.1957,0.0555,0.0972,-0.0337,-0.0617,-0.002
1781765730255,-0.1632,0.0617,0.0582,-0.0299,-0.0629,0.0023
1781765730274,-0.146,0.0761,0.044,-0.0198,-0.0569,-0.0001
1781765730294,-0.181,0.068,0.0508,-0.0104,-0.0444,0.001
1781765730314,-0.1739,0.0682,0.0529,-0.0049,-0.0339,-0.0016
1781765730334,-0.1739,0.0682,0.0529,-0.0049,-0.0339,-0.0016
1781765730355,-0.1825,0.0595,0.0396,0.0108,-0.0259,-0.0038
1781765730374,-0.2193,0.0639,0.0067,0.0158,-0.0138,-0.0114
1781765730394,-0.2597,0.0357,-0.0129,0.0228,0.0018,-0.0153
1781765730415,-0.2983,-0.022,-0.0418,0.0211,0.0142,-0.0152
1781765730435,-0.2983,-0.022,-0.0418,0.0211,0.0142,-0.0152
1781765730454,-0.1343,0.0008,-0.0315,0.0129,0.0317,-0.0182
1781765730474,-0.0964,-0.0656,0.0143,0.0135,0.0441,-0.0191
1781765730495,-0.0792,-0.0782,0.0538,0.0087,0.0441,-0.0151
1781765730514,0.0068,-0.0219,0.0733,0.0035,0.0388,-0.0137
1781765730535,0.0068,-0.0219,0.0733,0.0035,0.0388,-0.0137
1781765730554,0.146,0.0172,0.1914,0.014,0.0466,-0.0239
1781765730574,0.0786,0.0965,0.1864,0.0305,0.0378,-0.0314
1781765730595,-0.0567,0.084,0.117,0.0478,0.035,-0.0326
1781765730614,-0.1791,0.0744,0.0614,0.0596,0.0284,-0.0242
1781765730635,-0.1791,0.0744,0.0614,0.0596,0.0284,-0.0242
1781765730654,-0.095,0.0124,-0.0801,0.045,0.0197,-0.0018
1781765730675,-0.0996,0.01,-0.0691,0.0449,0.0149,0.0037
1781765730694,-0.0996,0.01,-0.0691,0.0503,0.0128,0.0184
1781765730714,-0.1319,-0.0224,-0.0916,0.0582,0.0241,0.0121
1781765730735,-0.0565,-0.0198,-0.0851,0.0582,0.0241,0.0121
1781765730755,-0.1686,-0.0599,-0.0054,0.0564,0.0688,-0.012
1781765730774,-0.1686,-0.0599,-0.0054,0.0516,0.0808,-0.0183
1781765730794,-0.2297,-0.0095,0.0053,0.0421,0.0961,-0.0215
1781765730814,-0.2571,0.0066,0.0205,0.0421,0.0961,-0.0215
1781765730834,-0.2287,0.051,0.0649,0.041,0.1113,-0.0293
1781765730854,-0.2161,0.0813,0.1275,0.0553,0.1306,-0.0349
1781765730874,-0.2496,0.1116,0.1297,0.0656,0.1448,-0.0373
1781765730894,-0.2831,0.1352,0.1109,0.0695,0.1511,-0.0319
1781765730914,-0.2695,0.1197,0.105,0.0764,0.1393,-0.0205
1781765730935,-0.1548,0.1588,0.0683,0.0866,0.1309,-0.0058
1781765730954,-0.0169,0.0379,0.0557,0.0957,0.1117,0.0013
1781765730974,0.082,-0.0555,0.0241,0.1002,0.1069,-0.0004
1781765730995,0.1182,-0.1267,-0.0273,0.103,0.1095,-0.0063
1781765731014,0.1907,-0.1637,-0.0918,0.0995,0.1058,-0.0095
1781765731035,0.2019,-0.1816,-0.1218,0.0874,0.107,-0.0095
1781765731054,0.1959,-0.1713,-0.1391,0.0726,0.1012,-0.0045
1781765731075,0.1863,-0.1953,-0.093,0.0595,0.0917,-0.0082
1781765731094,0.1954,-0.1843,-0.0527,0.0475,0.0853,-0.0103
1781765731114,0.19,-0.1671,0.032,0.0342,0.0788,-0.0114
1781765731135,0.1437,-0.2278,0.142,0.0191,0.0572,0.0204
1781765731154,0.3046,-0.2695,0.2323,-0.0113,0.0504,0.0279
1781765731174,0.4702,-0.1754,0.2694,-0.0674,0.0587,0.0181
1781765731194,0.3818,-0.012,0.3688,-0.038,-0.0121,-0.0015
1781765731215,0.2018,0.0469,0.2205,0.0258,-0.1247,0.0002
1781765731235,0.1531,0.0057,-0.0618,0.0285,-0.1557,0.0047
1781765731254,0.0833,-0.0212,-0.0851,-0.0091,-0.0927,0.0007
