timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1781766084517,-2.2186,-0.8279,0.9696,0.4498,0.3379,1.2145
1781766084537,-1.5732,-0.9615,0.8464,0.563,0.2362,1.101
1781766084557,-0.7066,-0.5814,0.7616,0.57,-0.0433,1.0123
1781766084578,-0.4501,0.0007,0.9023,0.5694,-0.3022,1.0231
1781766084597,-0.3012,0.2395,2.0993,0.7906,-0.2828,1.0124
1781766084617,-0.4176,-0.2275,2.6599,1.1246,-0.2125,0.9021
1781766084637,-0.1064,-0.2247,3.3281,1.4322,-0.1612,0.8197
1781766084657,0.0687,-0.8585,2.6511,1.6322,-0.1516,0.6942
1781766084677,0.166,-1.5063,1.7705,1.7677,0.0078,0.6587
1781766084697,0.8474,-2.186,0.2587,1.6584,0.2074,0.4088
1781766084717,2.5416,-2.4457,-1.6888,1.0229,0.4658,0.1927
1781766084737,4.3044,-2.1334,-4.224,0.3953,0.2569,0.0595
1781766084758,3.3662,-2.239,-2.4557,0.3625,0.0647,0.1666
1781766084776,1.7008,-3.8543,-0.1171,0.4244,0.351,0.3158
1781766084797,1.4541,-2.2743,0.4621,0.4978,0.7492,0.4026
1781766084817,1.3714,1.0033,0.2026,0.3612,0.4393,0.5852
1781766084838,0.6943,2.4826,-1.5597,-0.0187,0.0105,0.4531
1781766084858,2.9408,1.072,-2.1384,-0.1797,-0.3457,-0.0582
1781766084877,4.9135,-2.8002,0.0461,-0.1757,-0.7051,-0.5147
1781766084898,6.7089,-3.9438,-0.799,-0.1959,-0.6289,-1.0412
1781766084917,7.2908,-1.6978,-2.513,-0.6496,0.214,-1.4455
1781766084937,4.9405,-0.695,-2.3518,-0.9163,1.151,-1.4175
1781766084957,1.9772,-0.4229,-0.9081,-0.6364,1.6187,-1.2348
1781766084977,-0.2575,-0.1787,0.0577,-0.2595,1.2281,-1.0757
1781766084997,-2.542,0.3047,-0.3824,-0.3473,0.3608,-0.7516
1781766085016,-3.4984,1.2712,-0.6611,-0.5761,-0.0593,-0.453
1781766085038,-3.0388,1.3955,0.1791,-0.6123,-0.3867,-0.1687
1781766085058,-1.5032,0.7298,1.122,-0.4381,-0.7275,-0.0795
1781766085077,0.1594,0.0878,1.9493,-0.2206,-0.9868,-0.1358
1781766085097,1.4814,-0.2999,1.9009,-0.1948,-0.7225,-0.2156
1781766085116,2.7193,-0.4313,1.3168,-0.3055,-0.1777,-0.2661
1781766085137,2.6347,-0.217,1.0232,-0.3395,-0.0772,-0.3372
1781766085158,1.0319,0.1879,0.6573,-0.3264,-0.4033,-0.3651
1781766085177,-0.13,0.5114,0.5265,-0.3062,-0.8273,-0.4093
1781766085197,-0.632,0.4171,0.9893,-0.4014,-1.2041,-0.4798
1781766085217,-0.5001,0.1852,1.1366,-0.6026,-1.3267,-0.5877
1781766085237,-0.072,-0.0056,1.8415,-0.7097,-1.3282,-0.7571
1781766085258,-0.0474,-0.1932,2.5867,-0.6404,-1.1449,-0.9033
1781766085277,-0.6783,0.0683,2.7782,-0.4648,-0.9016,-0.9691
1781766085297,-2.0003,0.3577,1.9892,-0.4328,-0.9113,-0.8516
1781766085317,-2.9902,0.6169,1.7187,-0.5042,-1.2368,-0.683
1781766085337,-2.9313,0.4153,2.121,-0.4988,-1.4526,-0.5391
1781766085358,-2.9313,0.4153,2.121,-0.4988,-1.4526,-0.5391
1781766085378,-2.666,-0.3583,2.7927,0.0297,-0.2695,-0.4833
1781766085397,-3.8177,-0.8691,1.2041,0.1051,0.0847,-0.4422
1781766085417,-4.4051,-1.5518,-0.0988,0.2109,0.434,-0.3397
1781766085437,-3.7546,-1.6888,-1.7708,0.3298,0.9839,-0.286
1781766085457,-3.5388,-1.9837,-3.966,0.1116,0.9379,-0.1127
1781766085477,-3.1423,-2.7646,-4.4412,-0.3849,0.3521,0.2418
1781766085497,0.7796,-3.6792,-2.7692,-0.6452,0.4269,0.2967
1781766085518,5.4293,-3.4749,-1.4156,-0.7447,1.2388,0.0026
1781766085537,9.0963,-2.3285,0.3944,-0.8283,1.9409,-0.2519
1781766085557,6.043,-0.2526,1.3872,-0.9485,2.0519,-0.4403
1781766085578,1.0285,1.9911,1.1464,-0.8529,1.723,-0.3524
1781766085597,-2.7226,3.2455,0.6701,-0.7238,1.0416,-0.1238
1781766085617,-2.7226,3.2455,0.6701,-0.7238,1.0416,-0.1238
1781766085637,-4.5906,3.8787,0.5986,-0.5666,0.4613,0.195
1781766085657,-4.2307,4.0041,0.0611,-0.595,0.3132,0.9388
1781766085677,-3.5262,3.1662,-0.8923,-0.595,0.3132,0.9388
1781766085697,-3.3937,2.1123,-1.3209,-0.7367,0.5563,1.2916
1781766085717,-3.5717,0.8335,0.0764,-0.707,0.7551,1.55
1781766085737,-3.1654,-0.3662,2.2646,-0.5425,0.7812,1.6469
1781766085757,-1.8014,-1.4458,3.9731,-0.2131,0.5845,1.405
1781766085777,-0.3071,-1.6952,4.6073,0.1628,0.3379,1.1001
1781766085797,0.5845,-0.3255,4.0263,0.4755,0.0089,1.0653
1781766085817,1.0465,0.9409,3.2008,0.6849,0.0422,1.0544
1781766085837,1.5918,0.9342,2.2535,0.8282,0.2059,0.9041
1781766085858,1.6497,0.5145,1.374,0.9523,0.2396,0.7154
1781766085877,1.1254,0.2117,0.7011,1.1696,0.228,0.6014
