acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,Label
1.7484656250000001,4.4155482550733,-6.7152,10.0074,-2.2034484375,3.5309767706680764,-10.1525,2.1548,-0.10164218749999998,2.197055061170285,-4.9533,3.8156,-0.057112500000000004,0.8186392603544922,-1.4266,1.454,0.016217187500000008,0.9859014906347591,-2.2998,1.6052,0.006806250000000007,2.187113824118086,-3.2841,3.6407,1.0
1.507334375,4.51316847860994,-6.7152,10.1323,-2.191321875,3.517987416410338,-10.1525,1.9657,0.24494062500000002,1.6467781772030226,-3.1705,2.8697,0.0903078125,0.48765505652839775,-0.5597,1.454,0.13078437499999998,0.877918572572855,-1.1959,1.6052,-0.02098437499999995,2.133709460014615,-3.0741,3.6407,1.0
1.5658656250000003,4.676227125753288,-8.3635,10.1323,-2.07815,3.655363529373652,-10.0104,2.8593,0.102953125,1.8186949543189574,-4.7688,2.7259,-0.0190859375,0.8650846468459003,-3.1102,1.9976,-0.0896359375,1.250324269985489,-3.6914,2.5247,-0.02537812499999998,2.0871854334447586,-3.0741,3.3303,1.0
1.6215656250000001,4.553696482433899,-8.3635,8.8641,-2.2837109375,3.791051915412017,-10.0104,2.8593,0.10880312500000003,2.3316365696228765,-4.7688,4.4172,-0.21340156249999997,1.0974494006690279,-3.1102,1.9976,-0.235521875,1.3974484588515186,-3.6914,2.5247,0.018370312500000048,2.053571628489594,-2.8038,3.3303,1.0
1.3507375000000001,4.215875050497376,-6.3227,8.8641,-1.9486453125,3.1227296050455644,-7.429,2.3162,-0.06045156249999997,2.3230563592894296,-3.5779,4.4172,0.08882343749999999,1.023931476091996,-1.8104,2.4627,-0.26114218749999996,1.0004455667983465,-2.0796,1.3795,-0.036235937499999975,1.8822686116398866,-2.8038,2.593,1.0
1.177478125,3.528155245506706,-6.3227,6.9068,-1.2087421875,2.971209241822084,-7.429,3.7255,0.397396875,2.062704955798995,-2.4633,5.0711,0.2328296875,0.9157620367895266,-1.6763,2.4627,-0.46611875,1.0004809535410644,-1.9775,1.6246,0.29043125000000003,1.5488554146807691,-1.9335,2.593,1.0
1.420565625,3.7187419605047025,-5.3352,8.3721,-1.24279375,2.694406745340417,-7.3566,3.7255,0.6080890624999999,2.4176860879204565,-3.5724,5.0711,0.515671875,1.1862066245321616,-1.6763,2.8106,-0.3427953125,1.1115803044581516,-1.9775,1.9884,0.2497390625,1.5275511265602115,-1.9335,2.5832,1.0
0.8148749999999999,4.149760359722595,-7.3356,8.3721,-1.974528125,2.6245366747930925,-7.3566,2.2128,0.6372109375,2.9071308821003607,-3.9707,5.5721,0.1442625,1.555819926568062,-2.7811,2.8106,-0.29076874999999996,1.3160655225513802,-2.8503,1.9884,-0.11962187499999993,1.9731024219858646,-3.4371,2.5832,1.0
0.9997046874999999,4.1325441056111885,-7.3356,8.2679,-2.52566875,2.629016777706247,-7.4706,2.2128,0.33860781250000005,3.480898835264423,-6.4166,5.5721,0.24797656249999997,1.6589140267188152,-2.7811,2.842,-0.46915468749999995,1.2081557789573443,-2.8503,1.9274,0.06853281250000004,2.095590208036173,-3.4371,2.6568,1.0
0.9105203124999999,4.326142804478795,-6.9064,6.5879,-2.8656968750000003,2.282213665567432,-7.4706,1.1723,0.42237812500000005,4.034142815141648,-6.4166,5.9183,0.1671609375,1.7667541161881783,-2.9304,2.842,-0.54105625,0.8621283858631135,-2.3842,1.0845,0.3190421875,1.787639326895659,-2.9123,2.6568,1.0
1.3220328124999998,4.2486960728798415,-5.6381,6.5139,-2.2010953124999997,1.869148208194518,-5.7839,1.1723,0.21724062499999997,4.764727060346648,-8.4872,5.9183,-0.01951249999999997,1.6536135874861304,-2.9304,2.4861,-0.06943437499999998,1.0848065624252368,-2.3842,1.4953,-0.16811406249999997,1.3606538923054592,-2.9123,1.6509,1.0
0.5416953125,3.8858594553051296,-5.5599,6.1363,-2.3744421874999997,1.7930822578388492,-6.7414,0.5344,0.066740625,4.2337882438381484,-8.4872,5.7749,-0.06994687499999999,1.5790351329974373,-2.9376,2.4861,0.43518593749999995,0.6334552351654346,-0.7046,1.4953,-0.33733281249999997,1.3942041293842484,-2.2912,1.6509,1.0
0.7204453125000001,3.356551258729416,-5.3424,6.4835,-1.6804281250000002,2.7539197830358977,-7.5192,1.9632,0.39248593750000005,2.383593058799781,-6.2697,4.3294,-0.442178125,1.1608961347904836,-2.9376,1.5468,0.379334375,0.750674363326642,-0.7366,1.8379,-0.03217656250000003,1.6948195401485768,-2.2912,3.7018,1.0
1.4954875,3.778634505905374,-6.3464,8.4783,-1.6832890625,3.111564665742803,-8.0539,2.4777,-0.009521874999999964,2.176788149320343,-5.0264,3.3798,-0.11737656250000003,0.8877592344532009,-1.3595,1.6474,0.20747343750000002,1.02478502215742,-2.0259,1.8379,-0.1285546875,1.8825942300395024,-3.5036,3.7018,1.0
1.29685,4.136349022273447,-6.3464,8.4783,-2.011315625,3.0188104572734207,-8.4284,2.4777,-0.04346562500000002,2.3450070077999468,-5.0264,3.3798,0.021814062499999995,0.9356769801638256,-1.3595,1.8709,-0.0844015625,0.9086221948457502,-2.0259,1.4689,0.06394687499999999,2.0087827705765586,-3.5036,2.9012,1.0
1.0887078125,4.346479465193091,-8.1103,7.5117,-2.0249203125,3.044323403852431,-8.542,2.1779,-0.0858765625,1.947982280202244,-3.2793,3.0081,-0.024140625000000013,0.8626796426539862,-1.2576,1.8709,-0.0411296875,0.8456236741821993,-1.5015,1.7761,0.04883593750000008,1.9505044276551247,-2.5927,2.9012,1.0
1.13654375,4.723705502895575,-8.7297,7.6744,-2.056453125,3.0053525373993533,-8.542,2.5698,-0.2278984375,2.0997616122500213,-3.3253,3.0081,-0.12156875,0.9577802938100874,-1.2638,2.408,0.034304687500000014,1.0814626229425488,-2.1527,2.1935,-0.05288437499999994,1.9318698827349525,-2.5927,2.8711,1.0
0.884609375,4.757493669521495,-8.7297,8.6184,-2.58528125,3.8250018804274384,-10.8634,4.1677,-0.05540156249999997,1.9086861707968936,-3.3253,2.9099,-0.09108281249999997,0.9941371889663115,-1.9671,2.408,-0.03550468749999999,1.1975828172601581,-2.1614,2.1935,-0.09346406249999999,2.236945779570829,-3.5031,3.6032,1.0
1.7712453125,4.36786082038199,-7.9989,8.6184,-2.4134640625,3.8542936455402885,-10.8634,4.1677,-0.37183906250000004,2.2606048299913835,-4.834,2.9099,0.19451093750000004,1.148709710544453,-1.9671,3.303,-0.19280000000000003,1.02653295688083,-2.189,1.2569,0.07618437500000003,2.492508381331116,-3.5031,4.8951,1.0
1.258346875,4.586875517712492,-7.7653,7.6782,-2.5414578125,3.211077546741742,-9.4701,1.8253,-0.12237968750000007,2.4382609219469624,-4.834,3.3776,0.15753125,1.1151028196531643,-1.4237,3.303,-0.204103125,0.7967811052464374,-2.189,0.967,0.041582812499999976,2.328531550311986,-3.2822,4.8951,1.0
