acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,activity_label
0.4447881685185886,0.7413454709029783,0.28247655749872924,0.447513338392251,0.5394563225303327,0.5429010812925141,0.6284195899006899,0.7273877083031148,0.4400443199879609,0.9036496505219006,0.3695030020156144,0.2248433319359309,0.597430848570089,0.5492138961583793,0.47745247064525376,0.26828394951212975,0.6683563964981645,0.7046050381853413,0.4862448082091375,0.6775379089961017,0.28087604058272636,0.5311812391430225,0.366858828261161,0.19297798377752026,1
0.6654854540065067,0.8623277617311426,0.19461157439604587,0.5038717165001375,0.5528282256870026,0.549826894032704,0.6190031110810418,0.7670173942802222,0.4377282364516606,0.9174903843757706,0.37790936065548486,0.21128310225784855,0.5956680731364274,0.6893541362846355,0.47745247064525376,0.26828394951212975,0.6683563964981645,0.7046050381853413,0.45376252137796236,0.811305497152991,0.3090449401664933,0.5819339895773016,0.3790588550744068,0.23114716106604868,1
0.6514450845898712,0.8072091481604242,0.17618722524580335,0.5027616521516455,0.5267985916422928,0.5431804748746467,0.6947567831053569,0.8260944540681529,0.43483293865490424,0.9045912893627538,0.3951727644556627,0.21643901253312386,0.5113736521331457,0.6122020896178356,0.5107175115105854,0.38855071166413035,0.6766167749223384,0.6351590106007067,0.5919618861470803,0.811305497152991,0.327060028616025,0.5819339895773016,0.3790588550744068,0.23114716106604868,1
0.5485100252629063,0.7287809555376674,0.14844542560182733,0.5033536864708412,0.5060686797449537,0.5238015786130903,0.6294110411165047,0.7633275194791034,0.40068004903876875,0.8426374429848001,0.3947316790793995,0.21401987925173985,0.5113736521331457,0.6122020896178356,0.5107175115105854,0.38855071166413035,0.6707427280429258,0.6351590106007067,0.5919618861470803,0.7869790475765568,0.327060028616025,0.4519108280254778,0.41710685078428744,0.21346465816917728,1
0.3151093160473737,0.6874331170983474,0.13705010495690068,0.56340640571736,0.423835722532831,0.42315771413550507,0.5307981314010465,0.6059548346442192,0.39374704256235216,0.7461000148046977,0.3843710263633189,0.21877536661291902,0.5268354430379746,0.6191941187046766,0.5379463793977046,0.43744964640587247,0.5903699519909631,0.6496067479767468,0.39186415831908133,0.7201621763305095,0.26859228668054114,0.43558193398957734,0.41710685078428744,0.21346465816917728,1
0.11372089306996158,0.6221494862446137,0.14355913422785965,0.6016125887170476,0.3525327061275695,0.3528087712270258,0.516186620378729,0.49430443330716284,0.40160926455636303,0.6768499543334715,0.2853071462286805,0.1870151087017134,0.5268354430379746,0.6460335217851649,0.4462582336483599,0.43744964640587247,0.5858090934764191,0.6496067479767468,0.2565721964329343,0.3693973041252349,0.23837473985431845,0.3474522292993631,0.17144389328328194,0.10637311703360369,1
0.16775618794821529,0.665758321890241,0.16852335104946264,0.5704332892440052,0.410258597459888,0.4126312657945914,0.5166498729327766,0.5084364739000147,0.40544694310316315,0.709788630448174,0.32475698847178863,0.18848838337466237,0.5684669479606188,0.7267914577381784,0.3609367083030425,0.45544266404082,0.5858090934764191,0.6987917474068163,0.3365868556071341,0.3997970007417281,0.27108805931321545,0.4035321366531558,0.24106448585601287,0.1585168018539977,1
0.3695032441670255,0.6498555802831574,0.2343367510788123,0.5193961719812711,0.4848112582958729,0.4666384387329226,0.5421508426967795,0.519780995093714,0.4106789194094477,0.7291020851509892,0.3096622670356898,0.20077236993779624,0.6241256446319736,0.6210420121061988,0.3609367083030425,0.45544266404082,0.6535865574696413,0.7075971731448762,0.39361104324456386,0.42914823965066284,0.3064109651404787,0.4035321366531558,0.27943424051481436,0.1585168018539977,1
0.5933074645727691,0.6292757706330792,0.26836852101158465,0.4036158730979136,0.5378259682459237,0.5085773829714728,0.5516517562509157,0.5488932059374579,0.3839349172953449,0.814258998762748,0.3262308510147869,0.22551995416151333,0.6241256446319736,0.5735461573805861,0.5021699380961823,0.42411153880583663,0.6690059305280994,0.6944317793229225,0.5558514537014414,0.42914823965066284,0.3064109651404787,0.4622756224667053,0.3330339187558654,0.18567786790266513,1
0.5662489524615781,0.8610279842795586,0.11623950165144953,0.3291158719232423,0.5527632684891562,0.5402802907896922,0.5774236708289897,0.6136920859742858,0.38245321417822703,0.8927143410442857,0.3409118903432418,0.22725830803550823,0.6584997655883731,0.5735461573805861,0.4701275527063645,0.3999194342493958,0.6690059305280994,0.6608058816824347,0.5558514537014414,0.46938559262956536,0.21898575702393344,0.4622756224667053,0.3330339187558654,0.18952491309385863,1
0.5140068237903143,0.8998532127468155,0.08106139393823392,0.4030743496432524,0.5438437886464098,0.532580833285456,0.5859384699621322,0.610060221518607,0.38630126576623347,0.8386872436795901,0.34625777433382526,0.21256039189541642,0.5888420065635254,0.6824719819405877,0.4701275527063645,0.37028914152716863,0.678551256707145,0.6608058816824347,0.4555460542389445,0.4710252020233003,0.2493496357960458,0.44898668210770126,0.36365464539482506,0.18952491309385863,1
0.5710295091725941,0.744565320327667,0.11771017433266764,0.4332939426901382,0.5490710585346441,0.5273164285787367,0.5705891276632263,0.5909141530057652,0.3647507684979758,0.7748628634492435,0.35840628767542815,0.2269825886895572,0.5888420065635254,0.6470423716962662,0.5095829753486221,0.37028914152716863,0.678551256707145,0.5697309928188761,0.4555460542389445,0.5644717836607903,0.25103245317377737,0.40104226983207875,0.3796085266121464,0.18885283893395136,1
