timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1781766100339,0.6535,0.8142,0.2411,0.3139,1.6276,1.1055
1781766100379,2.6907,0.2839,-0.3416,0.6385,1.6045,0.9007
1781766100419,1.5493,0.1181,-0.7549,1.0684,1.2838,0.6326
1781766100460,0.8358,0.7965,-1.0079,1.5621,1.6668,0.2866
1781766100499,-0.2744,0.0216,-0.6515,2.349,2.165,0.2626
1781766100539,0.11,-3.6919,-1.9812,2.7381,2.0849,0.0636
1781766100579,-4.2712,-5.612,-1.8887,0.5718,1.4423,-0.5449
1781766100619,-2.0608,3.0161,1.0198,-0.2387,3.1482,-0.3901
1781766100659,-1.8823,2.6415,6.2596,0.1103,3.5666,-0.2181
1781766100699,1.1427,-1.8203,8.4147,1.1584,2.6181,0.0234
1781766100739,3.6198,0.6077,1.3663,1.0545,3.1767,-0.0239
1781766100779,-0.8982,-0.0627,-2.3743,0.4984,3.0288,-0.038
1781766100819,-0.1111,0.255,4.0021,-0.0069,3.0444,0.2693
1781766100859,0.7142,-0.4591,3.1845,0.9321,2.5889,0.2507
1781766100899,2.5527,-0.3514,-0.3851,0.3623,3.1173,-0.1101
1781766100939,0.2741,0.2105,0.6786,0.1045,3.6562,-0.3379
1781766100979,0.1154,0.7293,1.6852,-0.5703,3.7783,-0.1095
1781766101020,0.8755,-0.0846,4.8052,-0.6338,3.4917,-0.071
1781766101058,-0.8831,1.2824,4.265,-0.2953,4.4366,-0.4004
1781766101100,-2.0227,0.6733,4.9136,-0.3367,3.4244,-0.2902
1781766101139,-3.7667,-2.6451,1.7309,0.0392,3.2905,-0.1193
1781766101179,-1.5347,-4.2397,0.5329,-0.7892,4.9892,0.1998
1781766101219,3.6571,-2.5081,2.9354,-0.7763,3.4552,0.7257
1781766101259,2.303,-0.721,0.8437,-0.1129,3.4847,0.426
1781766101299,0.4369,1.8573,2.0941,0.0316,3.1953,0.4843
1781766101339,-0.8816,2.6596,4.8625,0.3473,2.2661,0.6319
1781766101379,-0.3173,3.385,2.6233,0.5307,2.2716,1.0159
1781766101419,0.0711,0.4383,0.0726,0.2468,2.552,1.2725
1781766101459,-2.216,-0.7022,1.1747,0.0914,3.141,1.2789
1781766101499,-2.7548,-0.2915,2.8682,0.144,3.246,1.5946
1781766101539,1.9663,-0.6216,7.6846,0.8225,1.9602,1.6818
1781766101579,4.4081,-0.4272,5.4152,1.3672,1.4573,1.436
1781766101619,3.3439,-1.2583,1.6481,2.1987,1.5571,0.7622
1781766101659,0.9836,-2.1092,-0.9832,2.4337,1.2674,0.434
1781766101700,1.6488,-2.8469,-2.2124,1.91,1.1474,0.411
1781766101739,1.2625,-0.7321,-3.2512,0.9979,0.7373,0.127
1781766101779,4.6248,-2.4358,-0.4004,0.7041,1.2796,-0.1737
1781766101819,3.8879,-2.5497,-2.7868,0.3785,0.3172,-0.5194
1781766101859,4.5665,-1.5023,-1.1426,-1.3548,-0.4147,-0.6635
1781766101899,2.0189,-0.5448,4.9174,-0.6354,0.3069,-0.9011
1781766101939,-0.4033,1.562,3.7161,0.056,0.7016,-1.0765
1781766101980,-1.0151,0.9978,-0.2737,-0.082,0.4124,-0.6861
1781766102018,-0.3672,0.4772,-1.1016,-0.2116,0.3713,-0.4343
1781766102059,-1.4758,-0.8879,-0.4981,-0.3586,0.8755,-0.5141
1781766102100,-1.152,1.4728,2.3073,-0.2419,1.4134,-0.2782
1781766102139,0.3205,-0.3774,1.9459,-0.0264,0.7749,-0.5417
1781766102179,-1.0911,-0.4187,0.6857,0.1114,1.2085,-0.8388
1781766102219,-1.8652,0.8435,1.3099,0.1183,0.8261,-0.6612
1781766102259,-1.91,-1.7204,-0.0161,-0.3299,-0.1622,-0.4601
1781766102299,0.98,-5.4443,0.4744,-0.5669,-0.3003,-0.6419
1781766102340,-0.7038,-3.2315,-2.1291,-0.8779,-0.7999,-0.1305
1781766102379,0.6336,0.5785,-0.7133,-0.7742,-0.1398,0.5359
1781766102419,-0.227,2.6599,1.2613,-0.3849,0.7441,0.5538
1781766102459,-1.5466,1.9901,-0.414,0.2303,0.3053,0.4311
1781766102499,-0.4311,3.3249,-0.7762,-0.034,-0.5144,0.9286
1781766102540,2.2234,3.935,1.3852,-0.4722,-0.9605,1.1711
1781766102579,1.1075,0.7912,1.5426,-0.2172,-0.4852,0.7401
1781766102618,0.3309,-0.7435,0.239,0.4632,0.1024,0.3391
1781766102660,0.4519,0.4717,-0.8365,0.7387,0.2224,0.2449
1781766102699,-0.4993,0.582,-1.2845,0.5826,0.2619,0.0169
1781766102739,-0.8111,2.4266,1.0223,0.5009,0.5931,-0.1707
1781766102779,-1.4191,1.4553,1.9972,0.7569,0.1217,0.0859
1781766102819,-2.1902,0.0296,-0.9221,0.9686,-0.1436,0.0662
